logical_id,family,variant,level,run,quantity,classification,print_orientation_note,zero_structural_credit,zero_credit_scope,provisional_status,position_local_mm,interface_ref,level_independent
lower::short_wall_3ft::return_left_ornament_carrier::half_05,return_left_ornament_carrier,return_left_half,lower,short_wall_3ft,1,ornament,decorated d=0 face on the build plate with receiver housings upward; this is not a flat-back print and requires its actual-parent orientation coupon,True,isolated removable facade; zero structural credit,PROVISIONAL_EXPERIMENTAL_UNRATED,477.1725,lower::short_wall_3ft::arcade_half::05,True
lower::short_wall_3ft::return_right_ornament_carrier::half_02,return_right_ornament_carrier,return_right_half,lower,short_wall_3ft,1,ornament,decorated d=0 face on the build plate with receiver housings upward; this is not a flat-back print and requires its actual-parent orientation coupon,True,isolated removable facade; zero structural credit,PROVISIONAL_EXPERIMENTAL_UNRATED,139.5675,lower::short_wall_3ft::arcade_half::02,True
lower::short_wall_3ft::return_right_ornament_carrier::half_04,return_right_ornament_carrier,return_right_half,lower,short_wall_3ft,1,ornament,decorated d=0 face on the build plate with receiver housings upward; this is not a flat-back print and requires its actual-parent orientation coupon,True,isolated removable facade; zero structural credit,PROVISIONAL_EXPERIMENTAL_UNRATED,364.6375,lower::short_wall_3ft::arcade_half::04,True
lower::short_wall_3ft::return_right_ornament_carrier::half_06,return_right_ornament_carrier,return_right_half,lower,short_wall_3ft,1,ornament,decorated d=0 face on the build plate with receiver housings upward; this is not a flat-back print and requires its actual-parent orientation coupon,True,isolated removable facade; zero structural credit,PROVISIONAL_EXPERIMENTAL_UNRATED,589.7075,lower::short_wall_3ft::arcade_half::06,True
lower::short_wall_3ft::spring_retention_wedge::half_01,spring_retention_wedge,return_left_half,lower,short_wall_3ft,1,retention,locked crossbar and handle broad faces on the build plate; historical orientation key retained for schema compatibility,True,withdrawal retention/preload only; zero vertical shelf-load credit,PROVISIONAL_EXPERIMENTAL_UNRATED,27.0325,lower::short_wall_3ft::arcade_half::01,True
lower::short_wall_3ft::spring_retention_wedge::half_02,spring_retention_wedge,return_right_half,lower,short_wall_3ft,1,retention,locked crossbar and handle broad faces on the build plate; historical orientation key retained for schema compatibility,True,withdrawal retention/preload only; zero vertical shelf-load credit,PROVISIONAL_EXPERIMENTAL_UNRATED,252.1025,lower::short_wall_3ft::arcade_half::02,True
lower::short_wall_3ft::spring_retention_wedge::half_03,spring_retention_wedge,return_left_half,lower,short_wall_3ft,1,retention,locked crossbar and handle broad faces on the build plate; historical orientation key retained for schema compatibility,True,withdrawal retention/preload only; zero vertical shelf-load credit,PROVISIONAL_EXPERIMENTAL_UNRATED,252.1025,lower::short_wall_3ft::arcade_half::03,True
lower::short_wall_3ft::spring_retention_wedge::half_04,spring_retention_wedge,return_right_half,lower,short_wall_3ft,1,retention,locked crossbar and handle broad faces on the build plate; historical orientation key retained for schema compatibility,True,withdrawal retention/preload only; zero vertical shelf-load credit,PROVISIONAL_EXPERIMENTAL_UNRATED,477.1725,lower::short_wall_3ft::arcade_half::04,True
lower::short_wall_3ft::spring_retention_wedge::half_05,spring_retention_wedge,return_left_half,lower,short_wall_3ft,1,retention,locked crossbar and handle broad faces on the build plate; historical orientation key retained for schema compatibility,True,withdrawal retention/preload only; zero vertical shelf-load credit,PROVISIONAL_EXPERIMENTAL_UNRATED,477.1725,lower::short_wall_3ft::arcade_half::05,True
lower::short_wall_3ft::spring_retention_wedge::half_06,spring_retention_wedge,return_right_half,lower,short_wall_3ft,1,retention,locked crossbar and handle broad faces on the build plate; historical orientation key retained for schema compatibility,True,withdrawal retention/preload only; zero vertical shelf-load credit,PROVISIONAL_EXPERIMENTAL_UNRATED,702.2425,lower::short_wall_3ft::arcade_half::06,True
lower::short_wall_3ft::structural_pier_x_corbel::01,structural_pier_x_corbel,return_start,lower,short_wall_3ft,1,structural,wall-contact face on the build plate; installed elevation and run lie in the bed plane; qualify the compact-clevis closure and every-layer connectivity before production,False,,PROVISIONAL_EXPERIMENTAL_UNRATED,27.0325,,True
lower::short_wall_3ft::structural_pier_x_corbel::02,structural_pier_x_corbel,return_interior,lower,short_wall_3ft,1,structural,wall-contact face on the build plate; installed elevation and run lie in the bed plane; qualify the compact-clevis closure and every-layer connectivity before production,False,,PROVISIONAL_EXPERIMENTAL_UNRATED,252.1025,,True
lower::short_wall_3ft::structural_pier_x_corbel::03,structural_pier_x_corbel,return_interior,lower,short_wall_3ft,1,structural,wall-contact face on the build plate; installed elevation and run lie in the bed plane; qualify the compact-clevis closure and every-layer connectivity before production,False,,PROVISIONAL_EXPERIMENTAL_UNRATED,477.1725,,True
lower::short_wall_3ft::structural_pier_x_corbel::04,structural_pier_x_corbel,return_end,lower,short_wall_3ft,1,structural,wall-contact face on the build plate; installed elevation and run lie in the bed plane; qualify the compact-clevis closure and every-layer connectivity before production,False,,PROVISIONAL_EXPERIMENTAL_UNRATED,702.2425,,True
